ProductID,Color,Material,Size,Capacity,Power_W,Voltage,Warranty_Months
4197,Grey,Cotton,L,N/A,,230V,33
4198,Grey,Metal,15.6,1L,250,,-1
4199,Black,Plastic,,N/A,65,,39
4200,White,Metal,500ml,N/A,,110V,4
4201,Silver,Plastic,,1L,,110V,24
4202,White,,M,1L,N/A,N/A,30
4203,Silver,Steel,L,500ml,N/A,N/A,22
4204,Red,Steel,750ml,750ml,65,220V,32
4205,Red,,S,N/A,N/A,110V,8
4206,Blue,Plastic,XXL,,65,,-10
4207,Silver,Steel,L,750ml,250,,36
4208,Red,Steel,S,1L,N/A,230V,42
4209,Red,Steel,XL,750ml,,,-11
4210,Black,Metal,M,,250,110V,14
4211,Grey,Plastic,750ml,,250,110V,-5
4212,Red,Cotton,M,N/A,250,220V,-2
4213,,Mesh,XXL,,250,110V,37
4214,Silver,Metal,,1L,,N/A,34
4215,Red,Plastic,,N/A,250,220V,32
4216,,Mesh,S,500ml,,N/A,-12
4217,,,L,,N/A,230V,1
4218,Silver,,XXL,1L,,220V,19
4219,Silver,Cotton,L,1L,,230V,23
4220,Blue,Steel,500ml,N/A,250,220V,10
4221,Blue,Plastic,15.6,750ml,65,110V,0
4222,Blue,Plastic,XL,N/A,120,220V,9
4223,Grey,Mesh,750ml,500ml,,220V,14
4224,,,750ml,,N/A,110V,29
4225,Black,,750ml,750ml,N/A,,44
4226,,Metal,XL,1L,65,110V,17
4227,Red,Mesh,XL,500ml,65,230V,5
4228,Grey,Mesh,15.6,N/A,,N/A,31
4229,Red,Plastic,15.6,N/A,,230V,15
4230,Silver,Mesh,XXL,,120,N/A,32
4231,Black,Plastic,,750ml,250,,6
4232,White,Metal,,500ml,N/A,,23
4233,Grey,Mesh,15.6,,N/A,230V,0
4234,Silver,,XL,,N/A,N/A,8
4235,Grey,Steel,15.6,N/A,N/A,230V,-10
4236,Grey,Metal,S,,120,220V,32
4237,White,Cotton,XXL,,120,,40
4238,,Steel,XL,500ml,250,230V,30
4239,Red,,M,500ml,65,230V,-6
4240,White,Steel,M,N/A,N/A,110V,27
4241,Blue,Steel,M,N/A,N/A,,-12
4242,Blue,Plastic,,N/A,,230V,6
4243,Blue,Steel,XL,N/A,120,110V,37
4244,White,Plastic,XXL,500ml,250,,30
4245,Grey,Steel,M,,250,110V,12
4246,,Metal,750ml,N/A,,110V,32
4247,Grey,Mesh,XXL,1L,250,N/A,41
4248,Red,Steel,750ml,750ml,N/A,N/A,-11
4249,Black,Steel,750ml,N/A,65,230V,5
4250,Blue,Mesh,15.6,500ml,250,N/A,5
4251,Silver,Steel,,750ml,120,,-3
4252,Grey,Plastic,750ml,500ml,250,N/A,10
4253,Red,Metal,500ml,N/A,65,,43
4254,Red,Mesh,XXL,500ml,N/A,220V,36
4255,Grey,Plastic,500ml,N/A,,N/A,16
4256,Red,Plastic,XL,1L,250,N/A,29
4257,Black,Plastic,S,,250,220V,5
4258,,Plastic,M,500ml,,110V,37
4259,,Cotton,XXL,1L,65,220V,43
4260,Black,,XXL,500ml,65,110V,24
4261,Black,Mesh,500ml,750ml,65,110V,31
4262,Grey,Cotton,L,N/A,120,230V,-7
4263,Red,Mesh,15.6,,65,110V,38
4264,Grey,Mesh,S,,120,,9
4265,Grey,,XL,1L,120,110V,31
4266,White,Metal,XL,1L,N/A,230V,-8
4267,White,,L,500ml,250,220V,41
4268,Black,Cotton,500ml,500ml,65,110V,21
4269,,Metal,500ml,N/A,,110V,38
4270,Red,Metal,XL,750ml,250,110V,24
4271,,Cotton,XL,750ml,65,,-3
4272,Blue,Mesh,M,1L,65,,14
4273,Blue,Cotton,M,N/A,120,N/A,15
4274,White,Steel,500ml,500ml,,230V,45
4275,,Metal,M,500ml,120,230V,20
4276,Grey,,XXL,750ml,,220V,44
4277,Grey,Mesh,750ml,500ml,N/A,110V,22
4278,White,Plastic,S,1L,N/A,220V,-6
4279,Silver,Cotton,15.6,N/A,N/A,220V,4
4280,Black,Metal,,N/A,250,220V,40
4281,Silver,Mesh,XXL,N/A,120,N/A,46
4282,Silver,,XXL,1L,N/A,220V,4
4283,Blue,Plastic,,,120,110V,27
4284,Black,Cotton,S,,,N/A,10
4285,Blue,Mesh,750ml,1L,,,34
4286,Silver,Plastic,15.6,,65,N/A,-9
4287,Grey,Plastic,XL,N/A,120,230V,20
4288,Grey,,S,N/A,120,220V,29
4289,White,Metal,L,500ml,65,220V,35
4290,White,,M,N/A,,220V,19
4291,Grey,Steel,500ml,,N/A,220V,24
4292,Red,Mesh,XXL,500ml,65,220V,41
4293,Blue,Mesh,M,750ml,120,230V,26
4294,,Metal,L,750ml,120,220V,18
4295,White,Metal,15.6,1L,,,2
4296,Silver,Steel,S,N/A,250,230V,10
4297,White,,XXL,,65,220V,24
4298,Blue,Metal,XXL,500ml,250,220V,13
4299,Blue,Mesh,L,750ml,,,23
4300,Red,Metal,S,500ml,120,,-11
4301,Silver,Steel,15.6,750ml,250,N/A,40
4302,,Mesh,XXL,500ml,,,-7
4303,Grey,Steel,750ml,750ml,120,230V,4
4304,Silver,Metal,XL,750ml,250,230V,37
4305,Blue,Steel,,N/A,,110V,40
4306,Red,Metal,S,750ml,N/A,N/A,-3
4307,Black,Steel,S,500ml,,110V,-6
4308,Black,Steel,750ml,,N/A,110V,29
4309,Red,Steel,M,750ml,65,220V,-6
4310,Blue,Mesh,XXL,,120,220V,39
4311,Blue,Metal,L,750ml,N/A,,35
4312,,Mesh,L,500ml,,110V,1
4313,,,,N/A,65,220V,24
4314,Black,Metal,,N/A,250,110V,31
4315,White,Cotton,M,,120,220V,18
4316,Black,Mesh,L,500ml,120,110V,40
4317,Red,,L,N/A,N/A,,16
4318,Black,Cotton,XL,500ml,,110V,39
4319,White,Steel,S,,120,N/A,41
4320,Grey,,XL,500ml,N/A,N/A,3
4321,Grey,Cotton,XL,750ml,250,N/A,18
4322,Red,,15.6,N/A,250,220V,41
4323,White,Mesh,,N/A,120,,30
4324,Black,Metal,M,750ml,,220V,10
4325,,Metal,750ml,1L,N/A,N/A,5
4326,,Metal,,N/A,250,N/A,24
4327,Silver,,XXL,750ml,N/A,230V,27
4328,Blue,Metal,,1L,65,230V,9
4329,Black,Cotton,15.6,N/A,120,110V,39
4330,Black,Plastic,,500ml,65,,39
4331,Grey,Steel,S,750ml,65,220V,-8
4332,White,Plastic,L,750ml,,230V,27
4333,Silver,Plastic,M,N/A,120,,-12
4334,Black,Metal,M,750ml,120,230V,13
4335,White,Metal,M,750ml,250,110V,44
4336,Silver,,L,,250,,43
4337,Blue,,XL,N/A,65,220V,-5
4338,White,Cotton,M,500ml,N/A,N/A,7
4339,Blue,Steel,S,,250,110V,34
4340,Black,Metal,L,N/A,65,,25
4341,Blue,Steel,S,N/A,,N/A,3
4342,,Steel,15.6,750ml,,110V,27
4343,Silver,,15.6,,65,110V,27
4344,Blue,Cotton,M,,120,110V,26
4345,Black,Metal,750ml,500ml,N/A,230V,27
4346,Black,Steel,M,N/A,65,N/A,9
4347,Grey,Metal,M,500ml,N/A,230V,39
4348,Black,Metal,XXL,750ml,250,230V,22
4349,Blue,Metal,,,250,N/A,3
4350,White,Steel,500ml,N/A,N/A,220V,0
4351,Red,,XL,1L,120,N/A,22
4352,,Plastic,15.6,N/A,,,15
4353,,,S,750ml,,110V,33
4354,Grey,,L,500ml,250,,-3
4355,Silver,Metal,15.6,,,230V,17
4356,Grey,Cotton,XL,,250,220V,47
4357,Grey,Mesh,XL,N/A,N/A,110V,-9
4358,Red,,S,750ml,65,230V,13
4359,Blue,Metal,,N/A,,N/A,-8
4360,,,XL,N/A,65,230V,19
4361,Grey,Plastic,500ml,N/A,N/A,220V,41
4362,Black,Cotton,S,N/A,250,230V,8
4363,White,,750ml,1L,65,110V,12
4364,Grey,Plastic,XL,750ml,,,19
4365,White,Metal,M,,120,,44
4366,Silver,Mesh,15.6,1L,250,220V,-12
4367,Red,Plastic,750ml,750ml,N/A,,32
4368,Black,Metal,500ml,1L,N/A,,0
4369,Grey,Steel,500ml,750ml,250,230V,2
4370,Red,Mesh,L,N/A,,,-11
4371,,,500ml,,250,230V,6
4372,Red,Plastic,M,,N/A,,-1
4373,Red,Metal,XXL,1L,65,N/A,7
4374,,Steel,750ml,N/A,N/A,N/A,-11
4375,Red,Mesh,L,N/A,N/A,220V,26
4376,Grey,Plastic,15.6,500ml,120,230V,30
4377,Black,Plastic,750ml,500ml,,,9
4378,Silver,Mesh,L,1L,120,N/A,10
4379,Grey,Plastic,S,500ml,250,230V,-1
4380,,Metal,XL,N/A,N/A,230V,27
4381,White,Cotton,XL,500ml,65,220V,45
4382,,Cotton,500ml,750ml,120,230V,40
4383,Grey,Metal,XXL,,120,220V,43
4384,Grey,Steel,M,750ml,120,230V,-6
4385,Grey,Steel,15.6,500ml,N/A,110V,-2
4386,Silver,Metal,750ml,N/A,,N/A,5
4387,Silver,Plastic,S,,120,110V,20
4388,Black,Metal,S,1L,,230V,21
4389,Black,Steel,L,750ml,N/A,,42
4390,Grey,,XXL,1L,250,230V,-2
4391,White,Steel,S,1L,,N/A,-10
4392,Black,Mesh,M,500ml,120,,2
4393,Silver,Cotton,750ml,750ml,120,N/A,15
4394,Black,Steel,,500ml,65,110V,27
4395,Black,Steel,15.6,750ml,N/A,110V,14
4396,,Plastic,XXL,N/A,120,230V,30
4397,White,Mesh,750ml,,120,230V,35
4398,Grey,Cotton,XXL,N/A,120,220V,41
4399,,,,N/A,120,220V,21
4400,Blue,Plastic,XL,750ml,N/A,,3
4401,,Cotton,XL,,,220V,43
4402,Black,Mesh,XXL,,65,N/A,32
4403,Red,Cotton,750ml,1L,120,230V,22
4404,Silver,Cotton,500ml,1L,250,,-1
4405,,Steel,XL,1L,65,,19
4406,,Plastic,,N/A,N/A,,16
4407,Black,,L,N/A,N/A,220V,46
4408,Silver,Cotton,,,N/A,110V,30
4409,White,Metal,15.6,750ml,65,N/A,41
4410,Blue,Cotton,,N/A,,230V,6
4411,Black,Plastic,XXL,,65,N/A,-12
4412,Black,Cotton,15.6,1L,120,N/A,26
4413,,Plastic,XL,N/A,120,N/A,31
4414,,,L,500ml,N/A,230V,40
4415,Blue,Mesh,XL,750ml,,220V,1
4416,Black,Cotton,500ml,,N/A,230V,-11
4417,Red,Cotton,L,N/A,,,38
4418,Black,Plastic,XL,,120,,3
4419,Black,Mesh,XL,1L,120,110V,37
4420,Blue,Plastic,15.6,N/A,,230V,-2
4421,,Mesh,750ml,,,N/A,0
4422,Red,,750ml,N/A,65,110V,30
4423,Grey,Steel,,N/A,65,230V,1
4424,Silver,Plastic,XL,750ml,65,N/A,36
4425,Silver,,M,500ml,,110V,36
4426,,Cotton,XL,N/A,250,220V,-9
4427,Grey,Cotton,M,N/A,,110V,36
4428,,,S,,65,N/A,39
4429,,Cotton,XXL,,65,N/A,42
4430,,Plastic,M,1L,250,230V,34
4431,,Mesh,15.6,500ml,250,230V,1
4432,Black,Plastic,L,500ml,,230V,27
4433,Grey,Cotton,500ml,500ml,65,N/A,41
4434,White,Plastic,XXL,N/A,N/A,,42
4435,Red,Mesh,15.6,N/A,65,230V,7
4436,Silver,Steel,,N/A,,230V,25
4437,Blue,Steel,15.6,750ml,65,N/A,40
4438,Silver,Mesh,XXL,750ml,,,37
4439,Silver,Mesh,L,1L,65,220V,37
4440,,,15.6,500ml,120,110V,33
4441,Blue,Mesh,S,750ml,120,110V,6
4442,Blue,Plastic,XL,500ml,250,,39
4443,Silver,Mesh,M,,65,N/A,0
4444,,Mesh,XL,500ml,,,-4
4445,White,Metal,,,,110V,11
4446,Silver,Metal,XXL,N/A,250,N/A,18
4447,Red,,S,1L,65,,10
4448,,Mesh,,500ml,120,230V,2
4449,Black,Cotton,XXL,,65,N/A,27
4450,Black,Metal,15.6,,65,110V,30
4451,Black,,,500ml,65,220V,40
4452,Blue,Mesh,750ml,,N/A,N/A,2
4453,Red,Plastic,L,750ml,250,110V,-5
4454,Grey,Plastic,M,500ml,,220V,21
4455,Blue,Cotton,S,N/A,,230V,44
4456,Red,Metal,15.6,,N/A,230V,23
4457,Silver,Plastic,XXL,N/A,65,N/A,35
4458,Silver,,XXL,750ml,250,110V,-12
4459,,Steel,XXL,N/A,250,N/A,0
4460,White,Metal,750ml,,250,220V,15
4461,Silver,Steel,XXL,1L,120,220V,33
4462,Grey,Metal,XXL,500ml,120,220V,15
4463,,Steel,XXL,N/A,120,,44
4464,White,Plastic,,1L,N/A,110V,23
4465,Silver,Metal,L,1L,N/A,220V,-6
4466,White,Mesh,XL,,250,110V,16
4467,White,Plastic,750ml,,N/A,110V,15
4468,Blue,Metal,500ml,,65,220V,45
4469,,Metal,15.6,750ml,,N/A,34
4470,White,Cotton,15.6,500ml,250,N/A,17
4471,Silver,Metal,750ml,N/A,120,N/A,44
4472,Silver,Steel,XXL,N/A,N/A,,9
4473,Blue,Cotton,S,1L,120,,-4
4474,Black,Metal,XL,750ml,,,42
4475,,Mesh,S,750ml,,N/A,-9
4476,Blue,Steel,15.6,N/A,,,42
4477,,Steel,S,500ml,120,230V,-1
4478,Grey,Metal,XL,N/A,120,,47
4479,White,Metal,L,1L,120,110V,47
4480,White,Plastic,750ml,1L,120,220V,8
4481,Black,Steel,XXL,1L,N/A,,44
4482,White,Plastic,,N/A,250,220V,29
4483,Grey,Metal,L,,65,110V,13
4484,Grey,Metal,XL,N/A,,110V,5
4485,Blue,Steel,L,750ml,N/A,230V,40
4486,White,Metal,S,1L,65,230V,28
4487,Black,Cotton,15.6,500ml,,230V,17
4488,Grey,Steel,L,1L,120,110V,23
4489,,Mesh,S,500ml,250,,42
4490,White,,M,1L,65,N/A,0
4491,Grey,Plastic,S,1L,,110V,39
4492,Silver,Metal,15.6,N/A,,230V,21
4493,Black,Metal,750ml,N/A,N/A,220V,19
4494,Red,Cotton,XL,1L,,,0
4495,Red,Plastic,500ml,500ml,120,110V,25
4496,White,Plastic,15.6,750ml,,,21
4497,,Plastic,XXL,,N/A,110V,16
4498,Grey,Steel,S,500ml,65,,19
4499,White,Mesh,S,1L,250,220V,18
4500,,,,N/A,N/A,230V,42
4501,Red,Plastic,500ml,500ml,250,110V,34
4502,Blue,Cotton,M,750ml,120,110V,42
4503,Red,,S,750ml,120,,12
4504,Grey,Cotton,750ml,750ml,65,220V,-3
4505,,Steel,,500ml,,110V,4
4506,Black,Steel,15.6,500ml,N/A,,13
4507,Black,Plastic,XXL,750ml,65,110V,23
4508,Black,Metal,,N/A,N/A,220V,10
4509,,Metal,750ml,,120,,10
4510,Red,Metal,750ml,1L,250,,42
4511,Blue,Plastic,15.6,750ml,65,,14
4512,Red,Steel,M,N/A,120,220V,39
4513,,,S,750ml,65,N/A,-8
4514,Blue,Plastic,S,N/A,,220V,42
4515,Black,Metal,XL,750ml,65,110V,47
4516,Blue,,15.6,1L,120,220V,-2
4517,White,Steel,XXL,N/A,120,230V,20
4518,Grey,Mesh,750ml,N/A,120,110V,-6
4519,Grey,Steel,XL,750ml,250,230V,7
4520,Grey,Plastic,M,,65,,37
4521,Black,Steel,L,1L,,,41
4522,Blue,Plastic,15.6,500ml,120,220V,-2
4523,,,L,,65,N/A,33
4524,Black,Cotton,15.6,500ml,65,110V,21
4525,Blue,,,1L,65,,11
4526,Blue,Mesh,L,750ml,250,110V,20
4527,Silver,,15.6,N/A,250,110V,47
4528,,Mesh,500ml,750ml,250,230V,35
4529,Grey,Mesh,XL,N/A,250,220V,4
4530,,Cotton,,500ml,250,N/A,7
4531,Silver,,XXL,,65,N/A,27
4532,White,Metal,,500ml,N/A,220V,29
4533,Blue,Steel,15.6,1L,65,110V,16
4534,,Mesh,S,500ml,65,220V,24
4535,Blue,Steel,,1L,N/A,,39
4536,Grey,Plastic,S,500ml,N/A,220V,-2
4537,Blue,Cotton,M,,120,N/A,30
4538,White,Steel,XXL,500ml,65,110V,21
4539,White,Metal,500ml,N/A,120,110V,19
4540,Grey,Cotton,500ml,500ml,N/A,230V,45
4541,White,Plastic,500ml,N/A,65,220V,36
4542,Grey,Plastic,S,750ml,,,2
4543,White,,XXL,N/A,N/A,110V,8
4544,Black,Metal,XXL,,65,230V,14
4545,Red,Metal,750ml,500ml,65,220V,34
4546,White,Cotton,15.6,500ml,65,,33
4547,Silver,Steel,750ml,1L,120,,1
4548,Grey,,M,,,220V,37
4549,Red,Plastic,M,,65,220V,47
4550,Silver,Mesh,M,N/A,65,230V,23
4551,Grey,Cotton,500ml,500ml,,230V,27
4552,Grey,Steel,15.6,,65,110V,47
4553,Grey,Steel,750ml,1L,,,6
4554,,Cotton,M,,250,110V,29
4555,,Steel,750ml,1L,N/A,230V,1
4556,Red,Steel,S,,65,110V,18
4557,Red,Metal,M,500ml,N/A,220V,29
4558,,Plastic,XXL,500ml,,110V,47
4559,Grey,Steel,15.6,1L,120,230V,37
4560,Red,Cotton,XXL,750ml,250,,5
4561,Black,Metal,L,N/A,N/A,230V,25
4562,Silver,Plastic,M,,,220V,29
4563,Red,Steel,500ml,750ml,,220V,34
4564,Blue,Plastic,15.6,750ml,N/A,N/A,25
4565,White,Mesh,S,500ml,250,N/A,-6
4566,,Steel,500ml,N/A,65,220V,-4
4567,,Metal,XL,500ml,65,220V,33
4568,Red,Metal,L,,,110V,-10
4569,,Steel,,N/A,250,110V,26
4570,Grey,Plastic,750ml,500ml,120,,3
4571,Black,Steel,500ml,500ml,65,110V,13
4572,Red,Cotton,,1L,,110V,2
4573,Red,Metal,M,750ml,250,N/A,36
4574,Grey,,M,750ml,120,230V,0
4575,Black,,15.6,N/A,,220V,21
4576,Grey,,750ml,1L,N/A,230V,-6
4577,Black,,750ml,,65,230V,36
4578,Grey,Metal,XL,500ml,N/A,220V,-6
4579,White,,XXL,500ml,N/A,N/A,29
4580,,Plastic,500ml,500ml,250,220V,27
4581,Black,Plastic,S,,250,,47
4582,Red,Steel,15.6,500ml,250,,-2
4583,Black,Metal,M,750ml,65,110V,41
4584,White,Plastic,,N/A,120,220V,8
4585,Black,Metal,XL,,65,110V,21
4586,,Steel,,500ml,120,N/A,1
4587,Grey,Steel,XXL,1L,65,N/A,39
4588,White,Steel,L,N/A,65,,42
4589,White,Mesh,500ml,500ml,,N/A,10
4590,Blue,Metal,L,N/A,250,,7
4591,Blue,Steel,L,,250,110V,4
4592,Grey,Mesh,500ml,N/A,,230V,39
4593,Blue,Metal,750ml,750ml,250,220V,-8
4594,White,,M,750ml,N/A,,-12
4595,,Mesh,500ml,N/A,250,,29
4596,Red,Cotton,XL,500ml,N/A,220V,21
4597,Red,Plastic,15.6,1L,120,,-12
4598,Black,,15.6,500ml,65,110V,32
4599,Grey,Mesh,M,750ml,65,220V,-10
4600,,Mesh,XL,1L,250,N/A,35
4601,White,Mesh,750ml,N/A,N/A,230V,35
4602,Black,Plastic,,1L,250,230V,10
4603,Grey,Cotton,15.6,N/A,,230V,15
4604,Red,,,N/A,250,230V,46
4605,,Metal,XL,500ml,120,110V,16
4606,White,,15.6,500ml,,N/A,22
4607,Black,Cotton,,750ml,120,110V,7
4608,White,,XL,N/A,,,18
4609,,Cotton,XXL,500ml,N/A,220V,20
4610,Black,Steel,500ml,N/A,65,110V,-8
4611,,Mesh,500ml,750ml,65,230V,-6
4612,,Cotton,XXL,500ml,65,220V,34
4613,White,Mesh,M,750ml,N/A,220V,21
4614,Grey,Plastic,750ml,1L,,220V,43
4615,Red,Metal,500ml,,N/A,230V,20
4616,Blue,Mesh,,1L,120,,13
4617,Black,Metal,500ml,,120,230V,-2
4618,Grey,Steel,S,500ml,250,110V,1
4619,,Metal,L,N/A,,230V,9
4620,Grey,Plastic,15.6,500ml,N/A,230V,45
4621,Grey,Metal,500ml,750ml,120,,22
4622,Black,Steel,L,N/A,65,110V,-10
4623,Grey,Mesh,,N/A,120,,-12
4624,Silver,Plastic,15.6,1L,N/A,220V,16
4625,,Mesh,,N/A,65,N/A,27
4626,White,Steel,M,500ml,,230V,-3
4627,Blue,,500ml,N/A,,220V,25
4628,Red,Steel,S,N/A,120,230V,8
4629,Red,Cotton,L,500ml,,N/A,10
4630,White,Mesh,15.6,1L,120,N/A,32
4631,Silver,Metal,750ml,1L,250,220V,26
4632,Red,Metal,15.6,500ml,120,,-11
4633,Silver,Steel,500ml,1L,N/A,230V,11
4634,Grey,Steel,,750ml,250,,39
4635,,Metal,L,1L,,230V,37
4636,Blue,,M,,,N/A,40
4637,Blue,Mesh,500ml,1L,120,N/A,8
4638,Black,Plastic,XL,1L,N/A,220V,1
4639,,,XXL,750ml,120,,14
4640,,Plastic,XXL,,250,110V,29
4641,Blue,Steel,500ml,1L,,230V,44
4642,Black,Mesh,750ml,N/A,,,40
4643,Black,Mesh,750ml,750ml,120,,39
4644,Black,Cotton,XXL,750ml,250,N/A,12
4645,,Metal,750ml,,,110V,25
4646,Blue,Steel,L,,65,,7
4647,Blue,Steel,S,1L,120,N/A,14
4648,Black,Plastic,15.6,750ml,65,N/A,28
4649,,Metal,XXL,1L,,110V,-1
4650,White,Steel,M,750ml,,230V,9
4651,Red,Plastic,,1L,250,230V,-4
4652,Silver,Cotton,L,1L,N/A,220V,14
4653,Silver,Plastic,500ml,,,110V,31
4654,White,Metal,M,500ml,N/A,110V,40
4655,Silver,Metal,L,1L,250,230V,-10
4656,White,Mesh,S,750ml,250,230V,11
4657,,Steel,XL,750ml,,,35
4658,,,,750ml,120,N/A,14
4659,White,Steel,,500ml,120,220V,42
4660,Silver,Metal,,,120,,23
4661,Blue,Mesh,M,750ml,,230V,30
4662,Black,Steel,500ml,500ml,250,220V,18
4663,Silver,Mesh,750ml,500ml,65,230V,13
4664,Black,Plastic,XL,1L,N/A,N/A,-5
4665,Red,Plastic,M,,N/A,,38
4666,Silver,Plastic,S,N/A,120,220V,-12
4667,Silver,Steel,M,500ml,250,220V,18
4668,Black,Mesh,750ml,750ml,N/A,220V,-11
4669,Blue,Metal,XXL,,65,230V,-9
4670,Grey,Steel,XXL,750ml,120,230V,36
4671,Silver,,,1L,,N/A,39
4672,Silver,Cotton,S,,,220V,29
4673,White,,750ml,500ml,65,,37
4674,Black,Cotton,15.6,,,N/A,45
4675,Red,Mesh,S,N/A,,230V,9
4676,Grey,Steel,XXL,N/A,120,110V,-1
4677,Silver,Plastic,500ml,750ml,,230V,43
4678,Blue,Steel,M,,120,,-3
4679,White,,M,500ml,65,230V,36
4680,,Cotton,,,N/A,220V,-6
4681,Black,Cotton,500ml,,65,,-12
4682,Red,,15.6,,,N/A,29
4683,White,,15.6,750ml,120,110V,29
4684,Blue,Metal,M,1L,,230V,16
4685,,Mesh,XXL,1L,,220V,45
4686,White,Mesh,,750ml,,N/A,17
4687,Red,Plastic,S,,65,110V,4
4688,Grey,Plastic,15.6,750ml,65,,37
4689,Silver,,XL,N/A,250,,36
4690,Grey,,L,750ml,N/A,N/A,27
4691,Blue,Steel,L,500ml,,220V,45
4692,,Cotton,750ml,500ml,120,230V,-9
4693,Black,Cotton,S,750ml,65,220V,-2
4694,Red,Mesh,S,,65,,6
4695,Red,Plastic,M,N/A,250,,9
4696,Blue,Plastic,,N/A,120,230V,10
4697,Red,Mesh,M,N/A,65,110V,-6
4698,Red,Steel,750ml,500ml,65,,39
4699,Black,Plastic,S,N/A,120,N/A,25
4700,,Plastic,,750ml,120,N/A,37
4701,White,Metal,XXL,,65,230V,10
4702,Silver,Steel,750ml,N/A,N/A,110V,0
4703,White,Metal,XL,750ml,120,N/A,21
4704,,,S,1L,,N/A,37
4705,Black,,S,1L,N/A,,9
4706,,Mesh,XL,N/A,N/A,110V,26
4707,Silver,Mesh,15.6,1L,250,,4
4708,Red,Cotton,,500ml,,110V,47
4709,Blue,Metal,XXL,,120,230V,-10
4710,White,Steel,500ml,N/A,N/A,110V,4
4711,,Mesh,15.6,500ml,,,39
4712,Black,Steel,15.6,1L,65,N/A,16
4713,Black,Steel,750ml,1L,N/A,,4
4714,Grey,Cotton,,,120,220V,-12
4715,Grey,Plastic,15.6,N/A,,220V,24
4716,White,Metal,S,,250,110V,3
4717,Black,,XXL,,N/A,,20
4718,Red,Plastic,S,500ml,120,,18
4719,Silver,Steel,XL,1L,250,N/A,-1
4720,Black,,XXL,500ml,N/A,N/A,8
4721,Grey,Steel,15.6,500ml,65,110V,38
4722,White,Steel,15.6,750ml,120,230V,42
4723,Black,Steel,L,500ml,N/A,110V,31
4724,Grey,Plastic,XL,1L,120,230V,35
4725,Black,,L,500ml,250,,19
4726,Grey,Plastic,15.6,750ml,,N/A,7
4727,White,Mesh,15.6,N/A,120,,17
4728,Black,Cotton,XXL,1L,,N/A,-6
4729,Blue,Plastic,,750ml,N/A,110V,14
4730,White,Metal,L,750ml,65,,1
4731,,Steel,L,,250,230V,-12
4732,Blue,,L,,,220V,11
4733,Black,Cotton,XL,500ml,120,110V,10
4734,Black,,500ml,1L,,230V,44
4735,Silver,Mesh,XL,500ml,120,230V,32
4736,Blue,Steel,XL,500ml,120,230V,9
4737,,Plastic,15.6,N/A,65,110V,36
4738,Blue,Mesh,XL,1L,250,110V,-6
4739,Silver,Metal,15.6,1L,65,,19
4740,Grey,Metal,750ml,1L,65,230V,44
4741,,Steel,,N/A,,N/A,6
4742,,Steel,XXL,1L,65,,3
4743,Black,Steel,XL,1L,N/A,110V,18
4744,Black,Plastic,15.6,750ml,120,230V,-11
4745,,Steel,15.6,750ml,,230V,11
4746,Blue,,XL,1L,250,220V,31
4747,,Cotton,L,,250,,13
4748,Red,Metal,500ml,N/A,120,110V,3
4749,White,Cotton,750ml,,,,20
4750,Silver,Metal,L,750ml,65,,47
4751,Black,Plastic,XL,1L,120,220V,40
4752,Silver,Metal,XL,N/A,65,230V,20
4753,Silver,Plastic,500ml,750ml,65,230V,44
4754,Grey,Plastic,XXL,1L,120,N/A,26
4755,Red,Plastic,XXL,1L,N/A,N/A,-4
4756,Red,Mesh,500ml,500ml,250,220V,45
4757,Black,Steel,M,500ml,,,36
4758,Black,Metal,M,750ml,,N/A,44
4759,Black,Mesh,XXL,750ml,250,220V,34
4760,,Steel,XL,N/A,65,220V,44
4761,Grey,Steel,15.6,1L,250,110V,26
4762,Blue,Metal,500ml,1L,,,1
4763,,,750ml,500ml,120,110V,47
4764,Blue,Metal,S,N/A,,110V,46
4765,Silver,Mesh,XL,500ml,120,,5
4766,Silver,Steel,750ml,1L,N/A,N/A,17
4767,White,Metal,XXL,1L,N/A,N/A,-6
4768,Black,Mesh,XXL,N/A,250,110V,-8
4769,Grey,Metal,15.6,,65,230V,17
4770,Blue,Mesh,L,,65,220V,-9
4771,,,,,250,N/A,16
4772,Red,Metal,15.6,500ml,250,,-2
4773,Red,Metal,XL,1L,65,220V,-11
4774,White,Cotton,750ml,1L,N/A,220V,33
4775,Grey,Metal,XXL,500ml,250,230V,19
4776,Black,,M,1L,N/A,230V,14
4777,Red,Plastic,M,750ml,120,110V,38
4778,Grey,,15.6,500ml,N/A,,-5
4779,Red,Metal,S,N/A,N/A,110V,47
4780,,Cotton,500ml,1L,N/A,230V,19
4781,,Steel,XL,N/A,N/A,N/A,-1
4782,,Metal,L,750ml,65,220V,-7
4783,Blue,Mesh,,500ml,250,230V,3
4784,Red,Steel,S,750ml,250,230V,23
4785,Silver,Steel,M,1L,250,230V,17
4786,White,Steel,XXL,500ml,250,110V,-6
4787,Red,Cotton,XL,N/A,120,230V,47
4788,,Plastic,M,1L,250,110V,23
4789,Blue,Steel,750ml,1L,120,110V,39
4790,,Metal,,,,110V,42
4791,Red,Mesh,750ml,,N/A,110V,-8
4792,,Plastic,M,750ml,,230V,32
4793,Black,Plastic,XXL,500ml,65,110V,-5
4794,Blue,Steel,L,1L,N/A,110V,3
4795,,Cotton,,1L,,,20
4796,Red,Plastic,S,500ml,N/A,N/A,6
